date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:58:01	122217/122217	---MCZ	200	added ('OK')	text/html	etag:W/%222252966a94513ba3071515c4452ba1fc%22	https://aojplus.artofjiujitsu.com/programs/backtake-option-entering-with-2on1-and-shin-to-shin	C:/Users/rohan/Desktop/BJJWeb/Budoj/aojplus.artofjiujitsu.com/programs/backtake-option-entering-with-2on1-and-shin-to-shin.html	(from https://aojplus.artofjiujitsu.com/)
09:58:01	920/920	---M--	200	added ('OK')	image/jpeg	etag:%22RHgcWfVwRSRg5H4Zt7C1deyrnrzpF6b+YmicvcCeDp0%22	https://alpha.uscreencdn.com/15xnull/images/programs/1966075/horizontal/big_COLE.1669226864.jpg?auto=webp	C:/Users/rohan/Desktop/BJJWeb/Budoj/alpha.uscreencdn.com/15xnull/images/programs/1966075/horizontal/big_COLE.1669226864d8e8.jpg	(from https://aojplus.artofjiujitsu.com/)
09:58:01	18210/18210	---M--	200	added ('OK')	image/jpeg	etag:%228i9Q2XG+2P5evsDsvk3y0BcE7T8L0boV4ero8xMn4s4%22	https://alpha.uscreencdn.com/499xnull/images/programs/1966075/horizontal/big_COLE.1669226864.jpg?auto=webp	C:/Users/rohan/Desktop/BJJWeb/Budoj/alpha.uscreencdn.com/499xnull/images/programs/1966075/horizontal/big_COLE.1669226864d8e8.jpg	(from https://aojplus.artofjiujitsu.com/)
09:58:02	122067/122067	---MCZ	200	added ('OK')	text/html	etag:W/%225bad3fbf8b6105c8d0f1b1208dcdfbad%22	https://aojplus.artofjiujitsu.com/programs/guard-pass-sequences-using-leg-drag-21a042	C:/Users/rohan/Desktop/BJJWeb/Budoj/aojplus.artofjiujitsu.com/programs/guard-pass-sequences-using-leg-drag-21a042.html	(from https://aojplus.artofjiujitsu.com/)
09:58:02	919/919	---M--	200	added ('OK')	image/jpeg	etag:%22SRwnYEZr+D8SvPnHYDcpoMrO7kM+1wk6N0XcZGS6E84%22	https://alpha.uscreencdn.com/15xnull/images/programs/1913251/horizontal/big_RAFAEL.1666198971.jpg?auto=webp	C:/Users/rohan/Desktop/BJJWeb/Budoj/alpha.uscreencdn.com/15xnull/images/programs/1913251/horizontal/big_RAFAEL.1666198971d8e8.jpg	(from https://aojplus.artofjiujitsu.com/)
09:58:02	16375/16375	---M--	200	added ('OK')	image/jpeg	etag:%22HCjPVO8lYEqD9mXbyQcCRvJGjiw5hrdn27JrqYqauWY%22	https://alpha.uscreencdn.com/499xnull/images/programs/1913251/horizontal/big_RAFAEL.1666198971.jpg?auto=webp	C:/Users/rohan/Desktop/BJJWeb/Budoj/alpha.uscreencdn.com/499xnull/images/programs/1913251/horizontal/big_RAFAEL.1666198971d8e8.jpg	(from https://aojplus.artofjiujitsu.com/)
09:58:03	121612/121612	---MCZ	200	added ('OK')	text/html	etag:W/%22e94d13667f4eb9aed47f761ff9df3d1b%22	https://aojplus.artofjiujitsu.com/categories/sparring	C:/Users/rohan/Desktop/BJJWeb/Budoj/aojplus.artofjiujitsu.com/categories/sparring.html	(from https://aojplus.artofjiujitsu.com/)
09:58:04	122175/122175	---MCZ	200	added ('OK')	text/html	etag:W/%2255c1157068bb98abfe99cf245cee2319%22	https://aojplus.artofjiujitsu.com/programs/rafael-mendes-sparring-brown-belt-2-2-2024	C:/Users/rohan/Desktop/BJJWeb/Budoj/aojplus.artofjiujitsu.com/programs/rafael-mendes-sparring-brown-belt-2-2-2024.html	(from https://aojplus.artofjiujitsu.com/)
09:58:04	918/918	---M--	200	added ('OK')	image/jpeg	etag:%22dL8Qj7Yla29C/qEs8DJD/hN+Fk7EDGXhCHvGaUDaP74%22	https://alpha.uscreencdn.com/15xnull/images/programs/2852588/horizontal/big_0edafb70-f954-49dd-98b0-0ca7768f2fc1.jpg?auto=webp	C:/Users/rohan/Desktop/BJJWeb/Budoj/alpha.uscreencdn.com/15xnull/images/programs/2852588/horizontal/big_0edafb70-f954-49dd-98b0-0ca7768f2fc1d8e8.jpg	(from https://aojplus.artofjiujitsu.com/)
09:58:04	17682/17682	---M--	200	added ('OK')	image/jpeg	etag:%221R2xLFvwNk0q6tXM5Y7TbDzNJOHHWzyYFYsKvJHQVCk%22	https://alpha.uscreencdn.com/499xnull/images/programs/2852588/horizontal/big_0edafb70-f954-49dd-98b0-0ca7768f2fc1.jpg?auto=webp	C:/Users/rohan/Desktop/BJJWeb/Budoj/alpha.uscreencdn.com/499xnull/images/programs/2852588/horizontal/big_0edafb70-f954-49dd-98b0-0ca7768f2fc1d8e8.jpg	(from https://aojplus.artofjiujitsu.com/)
09:58:06	122092/122092	---MCZ	200	added ('OK')	text/html	etag:W/%22ebca1372b0d1d99c8734aa2804289025%22	https://aojplus.artofjiujitsu.com/programs/rafael-mendes-sparring-black-belt-11-9-2023	C:/Users/rohan/Desktop/BJJWeb/Budoj/aojplus.artofjiujitsu.com/programs/rafael-mendes-sparring-black-belt-11-9-2023.html	(from https://aojplus.artofjiujitsu.com/)
09:58:06	924/924	---M--	200	added ('OK')	image/jpeg	etag:%22iLDAfWQOD3bxJtS0S0XL8ByC94nRlPLNRRukKpt+Y00%22	https://alpha.uscreencdn.com/15xnull/images/programs/2715115/horizontal/big_r.1699644247.jpg?auto=webp	C:/Users/rohan/Desktop/BJJWeb/Budoj/alpha.uscreencdn.com/15xnull/images/programs/2715115/horizontal/big_r.1699644247d8e8.jpg	(from https://aojplus.artofjiujitsu.com/)
09:58:06	22727/22727	---M--	200	added ('OK')	image/jpeg	etag:%22TZnej7+/Gp/cridOrvPmntA0NR+/hm233leTyBZO8is%22	https://alpha.uscreencdn.com/499xnull/images/programs/2715115/horizontal/big_r.1699644247.jpg?auto=webp	C:/Users/rohan/Desktop/BJJWeb/Budoj/alpha.uscreencdn.com/499xnull/images/programs/2715115/horizontal/big_r.1699644247d8e8.jpg	(from https://aojplus.artofjiujitsu.com/)
09:58:07	122035/122035	---MCZ	200	added ('OK')	text/html	etag:W/%2266beaff29942f9e2c0a692fc378b08a2%22	https://aojplus.artofjiujitsu.com/programs/rafael-mendes-sparring-nogi-02-11-9-2023	C:/Users/rohan/Desktop/BJJWeb/Budoj/aojplus.artofjiujitsu.com/programs/rafael-mendes-sparring-nogi-02-11-9-2023.html	(from https://aojplus.artofjiujitsu.com/)
09:58:07	925/925	---M--	200	added ('OK')	image/jpeg	etag:%22MdVb3ZcXJwAd9rWTvoIEUOHFuW5A/Ve3RNP2OG5uk9U%22	https://alpha.uscreencdn.com/15xnull/images/programs/2715127/horizontal/big_r.1699644092.jpg?auto=webp	C:/Users/rohan/Desktop/BJJWeb/Budoj/alpha.uscreencdn.com/15xnull/images/programs/2715127/horizontal/big_r.1699644092d8e8.jpg	(from https://aojplus.artofjiujitsu.com/)
09:58:07	18367/18367	---M--	200	added ('OK')	image/jpeg	etag:%22Y9XL2mTHKfol5dagTkdGW3PLE+NKa8i6rxZrmAlUC2Y%22	https://alpha.uscreencdn.com/499xnull/images/programs/2715127/horizontal/big_r.1699644092.jpg?auto=webp	C:/Users/rohan/Desktop/BJJWeb/Budoj/alpha.uscreencdn.com/499xnull/images/programs/2715127/horizontal/big_r.1699644092d8e8.jpg	(from https://aojplus.artofjiujitsu.com/)
09:58:08	122009/122009	---MCZ	200	added ('OK')	text/html	etag:W/%224a44bf5610ed8bed751b8b56fecc4b09%22	https://aojplus.artofjiujitsu.com/programs/rafael-mendes-sparring-nogi-11-9-2023	C:/Users/rohan/Desktop/BJJWeb/Budoj/aojplus.artofjiujitsu.com/programs/rafael-mendes-sparring-nogi-11-9-2023.html	(from https://aojplus.artofjiujitsu.com/)
09:58:08	930/930	---M--	200	added ('OK')	image/jpeg	etag:%22MV7e/QVoDAdy8yceWXr0Fd5+5Fb0KLHHjvtP2V41I/0%22	https://alpha.uscreencdn.com/15xnull/images/programs/2715119/horizontal/big_r.1699643971.jpg?auto=webp	C:/Users/rohan/Desktop/BJJWeb/Budoj/alpha.uscreencdn.com/15xnull/images/programs/2715119/horizontal/big_r.1699643971d8e8.jpg	(from https://aojplus.artofjiujitsu.com/)
09:58:08	21371/21371	---M--	200	added ('OK')	image/jpeg	etag:%22go+LN2KbtMeQSXogSI5QYWc5yCh6ss1iTL0JNW2ACOc%22	https://alpha.uscreencdn.com/499xnull/images/programs/2715119/horizontal/big_r.1699643971.jpg?auto=webp	C:/Users/rohan/Desktop/BJJWeb/Budoj/alpha.uscreencdn.com/499xnull/images/programs/2715119/horizontal/big_r.1699643971d8e8.jpg	(from https://aojplus.artofjiujitsu.com/)
09:58:09	121967/121967	---MCZ	200	added ('OK')	text/html	etag:W/%22b76d61fcd85375112c894e84aa4b2336%22	https://aojplus.artofjiujitsu.com/programs/diego-pato-sparring-nogi-11-9-2023	C:/Users/rohan/Desktop/BJJWeb/Budoj/aojplus.artofjiujitsu.com/programs/diego-pato-sparring-nogi-11-9-2023.html	(from https://aojplus.artofjiujitsu.com/)
09:58:09	932/932	---M--	200	added ('OK')	image/jpeg	etag:%224KzT4j+0iMWfjzg563W2nZsYti72QpU828S+/DzAa4c%22	https://alpha.uscreencdn.com/15xnull/images/programs/2714981/horizontal/big_p.1699647129.jpg?auto=webp	C:/Users/rohan/Desktop/BJJWeb/Budoj/alpha.uscreencdn.com/15xnull/images/programs/2714981/horizontal/big_p.1699647129d8e8.jpg	(from https://aojplus.artofjiujitsu.com/)
09:58:09	18303/18303	---M--	200	added ('OK')	image/jpeg	etag:%22XMdRCh8IO7K4koW7e1/phhpk5148xck9sWm8Tu6lAmM%22	https://alpha.uscreencdn.com/499xnull/images/programs/2714981/horizontal/big_p.1699647129.jpg?auto=webp	C:/Users/rohan/Desktop/BJJWeb/Budoj/alpha.uscreencdn.com/499xnull/images/programs/2714981/horizontal/big_p.1699647129d8e8.jpg	(from https://aojplus.artofjiujitsu.com/)
09:58:10	122065/122065	---MCZ	200	added ('OK')	text/html	etag:W/%22816cb4e9ca5ad664babf70ab15d38590%22	https://aojplus.artofjiujitsu.com/programs/diego-pato-sparring-purple-belt-11-9-2023	C:/Users/rohan/Desktop/BJJWeb/Budoj/aojplus.artofjiujitsu.com/programs/diego-pato-sparring-purple-belt-11-9-2023.html	(from https://aojplus.artofjiujitsu.com/)
09:58:10	913/913	---M--	200	added ('OK')	image/jpeg	etag:%22jQC51WWF8lORyYWgpm03w4JwaHUIcOGRvJRau5FqN6U%22	https://alpha.uscreencdn.com/15xnull/images/programs/2714948/horizontal/big_p.1699646968.jpg?auto=webp	C:/Users/rohan/Desktop/BJJWeb/Budoj/alpha.uscreencdn.com/15xnull/images/programs/2714948/horizontal/big_p.1699646968d8e8.jpg	(from https://aojplus.artofjiujitsu.com/)
09:58:10	20007/20007	---M--	200	added ('OK')	image/jpeg	etag:%22uXxTxVVn16y/qCRUNFmMP7Qy/c42iITxEe5VBOHMyXs%22	https://alpha.uscreencdn.com/499xnull/images/programs/2714948/horizontal/big_p.1699646968.jpg?auto=webp	C:/Users/rohan/Desktop/BJJWeb/Budoj/alpha.uscreencdn.com/499xnull/images/programs/2714948/horizontal/big_p.1699646968d8e8.jpg	(from https://aojplus.artofjiujitsu.com/)
09:58:11	122050/122050	---MCZ	200	added ('OK')	text/html	etag:W/%2295d0c8ae5a15cc9653464852a5129a76%22	https://aojplus.artofjiujitsu.com/programs/diego-pato-sparring-black-belt-11-9-2023	C:/Users/rohan/Desktop/BJJWeb/Budoj/aojplus.artofjiujitsu.com/programs/diego-pato-sparring-black-belt-11-9-2023.html	(from https://aojplus.artofjiujitsu.com/)
09:58:11	909/909	---M--	200	added ('OK')	image/jpeg	etag:%22HEUTRE2r9u8K5s4Eu1dwaix150L2AVQo3eK2t/Ok9uU%22	https://alpha.uscreencdn.com/15xnull/images/programs/2714942/horizontal/big_p.1699646719.jpg?auto=webp	C:/Users/rohan/Desktop/BJJWeb/Budoj/alpha.uscreencdn.com/15xnull/images/programs/2714942/horizontal/big_p.1699646719d8e8.jpg	(from https://aojplus.artofjiujitsu.com/)
09:58:11	22475/22475	---M--	200	added ('OK')	image/jpeg	etag:%223sgfcz4EXvbQ8KNUq6uUK1xI4RrF4Qi5j+5vbZ9WlZo%22	https://alpha.uscreencdn.com/499xnull/images/programs/2714942/horizontal/big_p.1699646719.jpg?auto=webp	C:/Users/rohan/Desktop/BJJWeb/Budoj/alpha.uscreencdn.com/499xnull/images/programs/2714942/horizontal/big_p.1699646719d8e8.jpg	(from https://aojplus.artofjiujitsu.com/)
09:58:12	122051/122051	---MCZ	200	added ('OK')	text/html	etag:W/%2264cefdfe35d74977db415759950d30e3%22	https://aojplus.artofjiujitsu.com/programs/diego-pato-sparring-brown-belt-11-9-2023	C:/Users/rohan/Desktop/BJJWeb/Budoj/aojplus.artofjiujitsu.com/programs/diego-pato-sparring-brown-belt-11-9-2023.html	(from https://aojplus.artofjiujitsu.com/)
09:58:12	913/913	---M--	200	added ('OK')	image/jpeg	etag:%22PcylZ2SQD+og2c+BGGVcYGneRR/oRdTEJ3I/BLYXRHA%22	https://alpha.uscreencdn.com/15xnull/images/programs/2714940/horizontal/big_p.1699646894.jpg?auto=webp	C:/Users/rohan/Desktop/BJJWeb/Budoj/alpha.uscreencdn.com/15xnull/images/programs/2714940/horizontal/big_p.1699646894d8e8.jpg	(from https://aojplus.artofjiujitsu.com/)
09:58:12	20693/20693	---M--	200	added ('OK')	image/jpeg	etag:%22GEpKEPloZXX0weIm4q8clqxgH87KHA1y0w2iIvd5XuI%22	https://alpha.uscreencdn.com/499xnull/images/programs/2714940/horizontal/big_p.1699646894.jpg?auto=webp	C:/Users/rohan/Desktop/BJJWeb/Budoj/alpha.uscreencdn.com/499xnull/images/programs/2714940/horizontal/big_p.1699646894d8e8.jpg	(from https://aojplus.artofjiujitsu.com/)
09:58:13	122093/122093	---MCZ	200	added ('OK')	text/html	etag:W/%22ada0970af85a87eaaa1fce709f46ad60%22	https://aojplus.artofjiujitsu.com/programs/cole-abate-sparring-black-belt-02-11-9-2023	C:/Users/rohan/Desktop/BJJWeb/Budoj/aojplus.artofjiujitsu.com/programs/cole-abate-sparring-black-belt-02-11-9-2023.html	(from https://aojplus.artofjiujitsu.com/)
09:58:13	914/914	---M--	200	added ('OK')	image/jpeg	etag:%22O21dcmSkcutk0RvpznTAeB8S5y2zVHvGV/axCoLtECw%22	https://alpha.uscreencdn.com/15xnull/images/programs/2714813/horizontal/big_c.1699635228.jpg?auto=webp	C:/Users/rohan/Desktop/BJJWeb/Budoj/alpha.uscreencdn.com/15xnull/images/programs/2714813/horizontal/big_c.1699635228d8e8.jpg	(from https://aojplus.artofjiujitsu.com/)
09:58:13	22438/22438	---M--	200	added ('OK')	image/jpeg	etag:%22ckXl/eRDSW56KALurd/qkXZ/kxWN83NjTNyI17VkvIk%22	https://alpha.uscreencdn.com/499xnull/images/programs/2714813/horizontal/big_c.1699635228.jpg?auto=webp	C:/Users/rohan/Desktop/BJJWeb/Budoj/alpha.uscreencdn.com/499xnull/images/programs/2714813/horizontal/big_c.1699635228d8e8.jpg	(from https://aojplus.artofjiujitsu.com/)
09:58:14	122050/122050	---MCZ	200	added ('OK')	text/html	etag:W/%22c749ecd1a19069b0ea3ad414e0e53bf2%22	https://aojplus.artofjiujitsu.com/programs/cole-abate-sparring-brown-belt-11-9-2023	C:/Users/rohan/Desktop/BJJWeb/Budoj/aojplus.artofjiujitsu.com/programs/cole-abate-sparring-brown-belt-11-9-2023.html	(from https://aojplus.artofjiujitsu.com/)
09:58:14	914/914	---M--	200	added ('OK')	image/jpeg	etag:%22A6+sl71ehJxxQjqxqLAzgKcrPsuh/4e6RHbwfn3eqy4%22	https://alpha.uscreencdn.com/15xnull/images/programs/2714802/horizontal/big_c.1699635123.jpg?auto=webp	C:/Users/rohan/Desktop/BJJWeb/Budoj/alpha.uscreencdn.com/15xnull/images/programs/2714802/horizontal/big_c.1699635123d8e8.jpg	(from https://aojplus.artofjiujitsu.com/)
09:58:14	24573/24573	---M--	200	added ('OK')	image/jpeg	etag:%221q/0e2w3AgfatSlhfh3wZGvWCya59yRbPUqSMzkjiOk%22	https://alpha.uscreencdn.com/499xnull/images/programs/2714802/horizontal/big_c.1699635123.jpg?auto=webp	C:/Users/rohan/Desktop/BJJWeb/Budoj/alpha.uscreencdn.com/499xnull/images/programs/2714802/horizontal/big_c.1699635123d8e8.jpg	(from https://aojplus.artofjiujitsu.com/)
09:58:15	121586/121586	---MCZ	200	added ('OK')	text/html	etag:W/%22353bc3f4165fee9b160203f499b34a6f%22	https://aojplus.artofjiujitsu.com/categories/drills	C:/Users/rohan/Desktop/BJJWeb/Budoj/aojplus.artofjiujitsu.com/categories/drills.html	(from https://aojplus.artofjiujitsu.com/)
09:58:16	122005/122005	---MCZ	200	added ('OK')	text/html	etag:W/%223cb0dac88f57198806407eb0d62c5aad%22	https://aojplus.artofjiujitsu.com/programs/drill-session-from-front-headlock-rafael-mendes	C:/Users/rohan/Desktop/BJJWeb/Budoj/aojplus.artofjiujitsu.com/programs/drill-session-from-front-headlock-rafael-mendes.html	(from https://aojplus.artofjiujitsu.com/)
09:58:16	936/936	---M--	200	added ('OK')	image/jpeg	etag:%22D+rnfXdfL4d3cHLh3RQMQFKfRtYO0yGlXnRzBhcqsr4%22	https://alpha.uscreencdn.com/15xnull/images/programs/2525459/horizontal/big_front.1691009077.jpg?auto=webp	C:/Users/rohan/Desktop/BJJWeb/Budoj/alpha.uscreencdn.com/15xnull/images/programs/2525459/horizontal/big_front.1691009077d8e8.jpg	(from https://aojplus.artofjiujitsu.com/)
09:58:16	18083/18083	---M--	200	added ('OK')	image/jpeg	etag:%22jp8ULwc3BtTTY++knqEbf8n1cmkfRi6o0UCzJLpkXzY%22	https://alpha.uscreencdn.com/499xnull/images/programs/2525459/horizontal/big_front.1691009077.jpg?auto=webp	C:/Users/rohan/Desktop/BJJWeb/Budoj/alpha.uscreencdn.com/499xnull/images/programs/2525459/horizontal/big_front.1691009077d8e8.jpg	(from https://aojplus.artofjiujitsu.com/)
09:58:17	122257/122257	---MCZ	200	added ('OK')	text/html	etag:W/%22bc7afa5ccad3b2426709c0aea1504b75%22	https://aojplus.artofjiujitsu.com/programs/nogi-drill-session-featuring-cole-abate-jacob-couch	C:/Users/rohan/Desktop/BJJWeb/Budoj/aojplus.artofjiujitsu.com/programs/nogi-drill-session-featuring-cole-abate-jacob-couch.html	(from https://aojplus.artofjiujitsu.com/)
09:58:17	924/924	---M--	200	added ('OK')	image/jpeg	etag:%22bv7yHZ7YARW2VYe5xbW6i0V8JwMjaaY/1hEbSQrYebQ%22	https://alpha.uscreencdn.com/15xnull/images/programs/1994217/horizontal/big_COLE.1670870160.jpg?auto=webp	C:/Users/rohan/Desktop/BJJWeb/Budoj/alpha.uscreencdn.com/15xnull/images/programs/1994217/horizontal/big_COLE.1670870160d8e8.jpg	(from https://aojplus.artofjiujitsu.com/)
09:58:17	18247/18247	---M--	200	added ('OK')	image/jpeg	etag:%22J9rq0WYgi3Qv7ZcPIdGksdm1dV5eNBuOPtepXOAnnZo%22	https://alpha.uscreencdn.com/499xnull/images/programs/1994217/horizontal/big_COLE.1670870160.jpg?auto=webp	C:/Users/rohan/Desktop/BJJWeb/Budoj/alpha.uscreencdn.com/499xnull/images/programs/1994217/horizontal/big_COLE.1670870160d8e8.jpg	(from https://aojplus.artofjiujitsu.com/)
09:58:18	122041/122041	---MCZ	200	added ('OK')	text/html	etag:W/%22c62cdd9372f811504f9b61835880a8f2%22	https://aojplus.artofjiujitsu.com/programs/submissions-from-the-side-control	C:/Users/rohan/Desktop/BJJWeb/Budoj/aojplus.artofjiujitsu.com/programs/submissions-from-the-side-control.html	(from https://aojplus.artofjiujitsu.com/)
09:58:18	895/895	---M--	200	added ('OK')	image/jpeg	etag:%22w5RzvvH+jSj1cRV2BMDTMBfZu0wuF+pAhch3SYzAkOQ%22	https://alpha.uscreencdn.com/15xnull/images/programs/1823682/horizontal/big_WEBSITE.00_00_20_16.Still001.1660012670.jpg?auto=webp	C:/Users/rohan/Desktop/BJJWeb/Budoj/alpha.uscreencdn.com/15xnull/images/programs/1823682/horizontal/big_WEBSITE.00_00_20_16.Still001.1660012670d8e8.jpg	(from https://aojplus.artofjiujitsu.com/)
09:58:18	12991/12991	---M--	200	added ('OK')	image/jpeg	etag:%2215Y4dFg/UgxzMpgC+dhOCQBUhPZw9GLc7VjR126RxGo%22	https://alpha.uscreencdn.com/499xnull/images/programs/1823682/horizontal/big_WEBSITE.00_00_20_16.Still001.1660012670.jpg?auto=webp	C:/Users/rohan/Desktop/BJJWeb/Budoj/alpha.uscreencdn.com/499xnull/images/programs/1823682/horizontal/big_WEBSITE.00_00_20_16.Still001.1660012670d8e8.jpg	(from https://aojplus.artofjiujitsu.com/)
09:58:18	122106/122106	---MCZ	200	added ('OK')	text/html	etag:W/%22e131cc2e99a81ef8085524039c4ae0e0%22	https://aojplus.artofjiujitsu.com/programs/drills-46a227	C:/Users/rohan/Desktop/BJJWeb/Budoj/aojplus.artofjiujitsu.com/programs/drills-46a227.html	(from https://aojplus.artofjiujitsu.com/)
09:58:18	911/911	---M--	200	added ('OK')	image/jpeg	etag:%22ZhuH0blYX6KJZ+rTnO/7MRuwcex1A6xLt6BT0lg5cuo%22	https://alpha.uscreencdn.com/15xnull/images/programs/1808282/horizontal/big_DRILLS.00_00_02_21.Still001.1658955796.jpg?auto=webp	C:/Users/rohan/Desktop/BJJWeb/Budoj/alpha.uscreencdn.com/15xnull/images/programs/1808282/horizontal/big_DRILLS.00_00_02_21.Still001.1658955796d8e8.jpg	(from https://aojplus.artofjiujitsu.com/)
09:58:19	14943/14943	---M--	200	added ('OK')	image/jpeg	etag:%22TyfZvjFR3gXx6RzM3NzKJBDJKuTxIomzWeZxsFNrGHU%22	https://alpha.uscreencdn.com/499xnull/images/programs/1808282/horizontal/big_DRILLS.00_00_02_21.Still001.1658955796.jpg?auto=webp	C:/Users/rohan/Desktop/BJJWeb/Budoj/alpha.uscreencdn.com/499xnull/images/programs/1808282/horizontal/big_DRILLS.00_00_02_21.Still001.1658955796d8e8.jpg	(from https://aojplus.artofjiujitsu.com/)
09:58:20	122032/122032	---MCZ	200	added ('OK')	text/html	etag:W/%22b5efed86d32c90447701554d8734d200%22	https://aojplus.artofjiujitsu.com/programs/options-from-the-half-guard-tainan-dalpra	C:/Users/rohan/Desktop/BJJWeb/Budoj/aojplus.artofjiujitsu.com/programs/options-from-the-half-guard-tainan-dalpra.html	(from https://aojplus.artofjiujitsu.com/)
09:58:20	900/900	---M--	200	added ('OK')	image/jpeg	etag:%22u6IUmpmKxgODQihJxweFzNDqMMfPyK3Ct73QVtzr9zs%22	https://alpha.uscreencdn.com/15xnull/images/programs/1786923/horizontal/big_TAINAN_DRILL.00_01_08_22.Still001.1657825489.jpg?auto=webp	C:/Users/rohan/Desktop/BJJWeb/Budoj/alpha.uscreencdn.com/15xnull/images/programs/1786923/horizontal/big_TAINAN_DRILL.00_01_08_22.Still001.1657825489d8e8.jpg	(from https://aojplus.artofjiujitsu.com/)
09:58:20	14894/14894	---M--	200	added ('OK')	image/jpeg	etag:%22B5lK3+sVyksQWmnBhEGxCBCms529gRQ7Av13nwVGQDE%22	https://alpha.uscreencdn.com/499xnull/images/programs/1786923/horizontal/big_TAINAN_DRILL.00_01_08_22.Still001.1657825489.jpg?auto=webp	C:/Users/rohan/Desktop/BJJWeb/Budoj/alpha.uscreencdn.com/499xnull/images/programs/1786923/horizontal/big_TAINAN_DRILL.00_01_08_22.Still001.1657825489d8e8.jpg	(from https://aojplus.artofjiujitsu.com/)
09:58:20	122019/122019	---MCZ	200	added ('OK')	text/html	etag:W/%224e1f4077288aa15426423d896b64f748%22	https://aojplus.artofjiujitsu.com/programs/drill-89702f	C:/Users/rohan/Desktop/BJJWeb/Budoj/aojplus.artofjiujitsu.com/programs/drill-89702f.html	(from https://aojplus.artofjiujitsu.com/)
09:58:20	905/905	---M--	200	added ('OK')	image/jpeg	etag:%22kl0VGzFnnt3OpUq0sGMRjyKuBvRpl2WMrOdta90AExM%22	https://alpha.uscreencdn.com/15xnull/images/programs/1763432/horizontal/big_DRILL.00_00_37_07.Still001.1656549788.jpg?auto=webp	C:/Users/rohan/Desktop/BJJWeb/Budoj/alpha.uscreencdn.com/15xnull/images/programs/1763432/horizontal/big_DRILL.00_00_37_07.Still001.1656549788d8e8.jpg	(from https://aojplus.artofjiujitsu.com/)
09:58:21	14097/14097	---M--	200	added ('OK')	image/jpeg	etag:%22mngqMIYTPSXgxOuQELMpsdg0sBANeZKOJgOLNeYGo6c%22	https://alpha.uscreencdn.com/499xnull/images/programs/1763432/horizontal/big_DRILL.00_00_37_07.Still001.1656549788.jpg?auto=webp	C:/Users/rohan/Desktop/BJJWeb/Budoj/alpha.uscreencdn.com/499xnull/images/programs/1763432/horizontal/big_DRILL.00_00_37_07.Still001.1656549788d8e8.jpg	(from https://aojplus.artofjiujitsu.com/)
09:58:21	122194/122194	---MCZ	200	added ('OK')	text/html	etag:W/%2263bc81912e23b00f7e2dd7a1d4e919ee%22	https://aojplus.artofjiujitsu.com/programs/nogi-drill-session-rafael-mendes-cole-abate	C:/Users/rohan/Desktop/BJJWeb/Budoj/aojplus.artofjiujitsu.com/programs/nogi-drill-session-rafael-mendes-cole-abate.html	(from https://aojplus.artofjiujitsu.com/)
09:58:21	928/928	---M--	200	added ('OK')	image/jpeg	etag:%22/rE9JUSRGGGtUt0XZGbfBVIc3IVjsv7AheT3xhuzZmo%22	https://alpha.uscreencdn.com/15xnull/images/programs/1747802/horizontal/big_NOGI.1655520483.jpg?auto=webp	C:/Users/rohan/Desktop/BJJWeb/Budoj/alpha.uscreencdn.com/15xnull/images/programs/1747802/horizontal/big_NOGI.1655520483d8e8.jpg	(from https://aojplus.artofjiujitsu.com/)
09:58:21	13632/13632	---M--	200	added ('OK')	image/jpeg	etag:%22nTx6PszE3AyP1+aQGqiYx/LErzQq6hNACRlT3uAB9pg%22	https://alpha.uscreencdn.com/499xnull/images/programs/1747802/horizontal/big_NOGI.1655520483.jpg?auto=webp	C:/Users/rohan/Desktop/BJJWeb/Budoj/alpha.uscreencdn.com/499xnull/images/programs/1747802/horizontal/big_NOGI.1655520483d8e8.jpg	(from https://aojplus.artofjiujitsu.com/)
09:58:22	121885/121885	---MCZ	200	added ('OK')	text/html	etag:W/%22ab1778f64c61f3d00c1a93efede91116%22	https://aojplus.artofjiujitsu.com/programs/combining-techniques-on-top-mick-whelan	C:/Users/rohan/Desktop/BJJWeb/Budoj/aojplus.artofjiujitsu.com/programs/combining-techniques-on-top-mick-whelan.html	(from https://aojplus.artofjiujitsu.com/)
09:58:22	888/888	---M--	200	added ('OK')	image/jpeg	etag:%2270xKBeBVrWZ09HOK7SdBEzMlty5ewg8vkVmfYiH6HT0%22	https://alpha.uscreencdn.com/15xnull/images/programs/1732700/horizontal/big_thumbnail.jpg?auto=webp	C:/Users/rohan/Desktop/BJJWeb/Budoj/alpha.uscreencdn.com/15xnull/images/programs/1732700/horizontal/big_thumbnaild8e8.jpg	(from https://aojplus.artofjiujitsu.com/)
09:58:22	10557/10557	---M--	200	added ('OK')	image/jpeg	etag:%22xs4B/6C0o92VCCHIXAg1XVAOr+kba2IpfHaUpMTY0HY%22	https://alpha.uscreencdn.com/499xnull/images/programs/1732700/horizontal/big_thumbnail.jpg?auto=webp	C:/Users/rohan/Desktop/BJJWeb/Budoj/alpha.uscreencdn.com/499xnull/images/programs/1732700/horizontal/big_thumbnaild8e8.jpg	(from https://aojplus.artofjiujitsu.com/)
